image_id,work_id,miro_image_number,title,description,work_type,contributors,subjects,genres,license_id,license_label,license_url,credit,access_status,aspect_ratio,average_color,iiif_image_id,iiif_info_url,thumbnail_url,full_image_url,work_page_url,image_page_url,filename
v9wg3j9z,t66wh6hw,W0043312,Leprosy: skin biopsy,"Indeterminate (Idt) leprosy: skin

This is a high power view of arrector pili muscle in a skin biopsy from a case of Idt leprosy. There are two small clusters of acid-fast bacilli (AFB), stained red. Wade-Fite stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5037594,#d1d5da,W0043312,https://iiif.wellcomecollection.org/image/W0043312/info.json,"https://iiif.wellcomecollection.org/image/W0043312/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043312/full/full/0/default.jpg,https://wellcomecollection.org/works/t66wh6hw,https://wellcomecollection.org/works/t66wh6hw/images?id=v9wg3j9z,Leprosy_skin_biopsy_Wellcome_W0043312.jpg
vdtayg88,nsn52bn4,W0044336,Amoebiasis: amoebic abscess of liver,"Histopathology of the liver: amoebic abscess

This is a low power view of liver tissue. There are several geographical ('jigsaw') areas of necrosis. This is the early stage of abscess formation, before microabscesses become confluent to form a larger abscess. The amoebic trophozoites are visible as small, white dots. H&E stain.

See images W0044337 and W0044338 for medium and high power views of the same case.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.532567,#b573bc,W0044336,https://iiif.wellcomecollection.org/image/W0044336/info.json,"https://iiif.wellcomecollection.org/image/W0044336/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0044336/full/full/0/default.jpg,https://wellcomecollection.org/works/nsn52bn4,https://wellcomecollection.org/works/nsn52bn4/images?id=vdtayg88,Amoebiasis_amoebic_abscess_of_liver_Wellcome_W0044336.jpg
ve9f3yan,buchs9ya,W0046005,Schistosomiasis: histopathology of the lung,"Schistosomiasis due to <I>Schistosoma mansoni</I>: histopathology of the lung

This is a medium power view of a pulmonary arteriole that has been disorganized by the previous impaction of <I>Schistosoma mansoni</I> eggs and granuloma formation. The section is stained with an elastic van Giesen stain.

This stain colours the elastic lamina black and the muscle wall of the vessel brown. The surrounding fibrous tissue is red.

The damage to the arteriole is shown by the discontinuity of the elastic lamina layer. The thickness of the arteriole wall is also increased, which indicates pulmonary hypertension.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.532567,#a5806c,W0046005,https://iiif.wellcomecollection.org/image/W0046005/info.json,"https://iiif.wellcomecollection.org/image/W0046005/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0046005/full/full/0/default.jpg,https://wellcomecollection.org/works/buchs9ya,https://wellcomecollection.org/works/buchs9ya/images?id=ve9f3yan,Schistosomiasis_histopathology_of_the_lung_Wellcome_W0046005.jpg
vxd9jejq,e2eqw83t,W0043346,Leprosy: type 1 leprosy reaction,"Borderline tuberculoid (BT) leprosy: type 1 leprosy reaction

This is a low power view of the deep dermis from a case of BT in reaction. The slide shows severe necrosis of the deep nerve, which passes horizontally at the dermal-subcutis junction (at the bottom of the section). H&E stain.

This necrosis is a feature of a type 1 reaction.

See image W0043347 for a higher power view of the nerve.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,0.65,#bda9c2,W0043346,https://iiif.wellcomecollection.org/image/W0043346/info.json,"https://iiif.wellcomecollection.org/image/W0043346/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043346/full/full/0/default.jpg,https://wellcomecollection.org/works/e2eqw83t,https://wellcomecollection.org/works/e2eqw83t/images?id=vxd9jejq,Leprosy_type_1_leprosy_reaction_Wellcome_W0043346.jpg
vz4p5mkx,gdackuy4,W0043325,Leprosy: dermal nerve,"Indeterminate (Idt) leprosy: dermal nerve

This high power view of a skin section shows lymphocytic and macrophage inflammation adjacent to a dermal nerve (left). Within the nerve there are two lymphocytes (red arrows) and one acid-fast bacillus (AFB) (black arrow). Wade-Fite stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.509434,#c6b7df,W0043325,https://iiif.wellcomecollection.org/image/W0043325/info.json,"https://iiif.wellcomecollection.org/image/W0043325/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043325/full/full/0/default.jpg,https://wellcomecollection.org/works/gdackuy4,https://wellcomecollection.org/works/gdackuy4/images?id=vz4p5mkx,Leprosy_dermal_nerve_Wellcome_W0043325.jpg
w7bchmvp,xxhmsvxq,W0043343,Leprosy: dermal nerve,"Borderline tuberculoid (BT) leprosy: dermal nerve

This is a stained dermal nerve in a skin section from a case of BT. This medium power view shows Schwann cells that are diffusely separated by inflammatory infiltrate. Immunostain for S100 (which stains Schwann cells brown).",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5503876,#b9c1bf,W0043343,https://iiif.wellcomecollection.org/image/W0043343/info.json,"https://iiif.wellcomecollection.org/image/W0043343/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043343/full/full/0/default.jpg,https://wellcomecollection.org/works/xxhmsvxq,https://wellcomecollection.org/works/xxhmsvxq/images?id=w7bchmvp,Leprosy_dermal_nerve_Wellcome_W0043343.jpg
wct7prc7,mvedqu8a,W0043408,Lepromatous leprosy: type 2 ENL reaction,"Lepromatous leprosy (LL): type 2 (erythema nodosum leprosum, ENL) leprosy reaction

This is a high power view of a peripheral nerve from a case of type 2 leprosy reaction. It shows fragmented, acid-fast bacilli (AFB) in the centre of the field. Note also the diffuse, acid-fast debris, which indicates old LL. H&E stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5503876,#b8b4ba,W0043408,https://iiif.wellcomecollection.org/image/W0043408/info.json,"https://iiif.wellcomecollection.org/image/W0043408/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043408/full/full/0/default.jpg,https://wellcomecollection.org/works/mvedqu8a,https://wellcomecollection.org/works/mvedqu8a/images?id=wct7prc7,Lepromatous_leprosy_type_2_ENL_reaction_Wellcome_W0043408.jpg
wk6fk4em,cfu9bghh,W0043376,"Leprosy: borderline tuberculoid leprosy, skin","Borderline tuberculoid (BT) leprosy: skin

This is a high power view of a skin section from an early case of BT. There are lymphocytes and some epithelioid cells around the central vessel. H&E stain.

See image W0043375 for a low power view of this section.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5267175,#b4c2cb,W0043376,https://iiif.wellcomecollection.org/image/W0043376/info.json,"https://iiif.wellcomecollection.org/image/W0043376/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043376/full/full/0/default.jpg,https://wellcomecollection.org/works/cfu9bghh,https://wellcomecollection.org/works/cfu9bghh/images?id=wk6fk4em,Leprosy_borderline_tuberculoid_leprosy_skin_Wellcome_W0043376.jpg
wvej2teh,jxyyk83s,W0043359,Leprosy: skin,"Borderline tuberculoid (BT) leprosy: skin

This low power view of a skin section shows a typical example of BT. Along neurovascular bundles, at all levels of the skin, there are granulomas with some lymphocytes. The two rounded lesions in the deep dermis are sites of neuritis. H&E stain.

Scanty, intraneural acid-fast bacilli (AFB) were seen on Wade-Fite stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,0.6575,#cfa9d1,W0043359,https://iiif.wellcomecollection.org/image/W0043359/info.json,"https://iiif.wellcomecollection.org/image/W0043359/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043359/full/full/0/default.jpg,https://wellcomecollection.org/works/jxyyk83s,https://wellcomecollection.org/works/jxyyk83s/images?id=wvej2teh,Leprosy_skin_Wellcome_W0043359.jpg
wxpjt7f8,znzfars2,W0044360,Cutaneous leishmaniasis: skin lesion ,"This is a medium power view of a section of skin from an early case of CL. The image shows abundant amastigotes within macrophages in the dermis (arrow). This resembles diffuse cutaneous leishmaniasis however, the lesion healed with a granulomatous response. H&E stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5384616,#c292bb,W0044360,https://iiif.wellcomecollection.org/image/W0044360/info.json,"https://iiif.wellcomecollection.org/image/W0044360/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0044360/full/full/0/default.jpg,https://wellcomecollection.org/works/znzfars2,https://wellcomecollection.org/works/znzfars2/images?id=wxpjt7f8,Cutaneous_leishmaniasis_skin_lesion_Wellcome_W0044360.jpg
x6atuqkj,w34twj94,W0044335,Amoebiasis: amoebic abscess in liver,"Histopathology of the liver: amoebic abscess

This is a low power view of liver. The structure in the centre of the picture is a portal tract. The liver tissue is normal on the right side but abnormal on the left, with zones of necrosis. A few trophozoites are present, but they are not clearly seen at this magnification. H&E stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5209125,#cf8fbf,W0044335,https://iiif.wellcomecollection.org/image/W0044335/info.json,"https://iiif.wellcomecollection.org/image/W0044335/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0044335/full/full/0/default.jpg,https://wellcomecollection.org/works/w34twj94,https://wellcomecollection.org/works/w34twj94/images?id=x6atuqkj,Amoebiasis_amoebic_abscess_in_liver_Wellcome_W0044335.jpg
x7368tvw,g27dcgbk,W0043385,Lepromatous leprosy: histoid leprosy,"Lepromatous leprosy (LL): histoid leprosy

This is a high power view of a histoid leprosy nodule in LL. The lesion closely resembles a dermatofibroma. Note the storiform arrangement of the elongated macrophages, which resemble fibroblasts. H&E stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5444015,#b293ce,W0043385,https://iiif.wellcomecollection.org/image/W0043385/info.json,"https://iiif.wellcomecollection.org/image/W0043385/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043385/full/full/0/default.jpg,https://wellcomecollection.org/works/g27dcgbk,https://wellcomecollection.org/works/g27dcgbk/images?id=x7368tvw,Lepromatous_leprosy_histoid_leprosy_Wellcome_W0043385.jpg
x7ttf5fw,jv2x53wu,W0044396,Lepromatous leprosy): local (acute) exacerbation reaction,"Lepromatous leprosy (LL): local (acute) exacerbation reaction (LER)

This is a medium power view of a skin section from a patient with LER. Note the large numbers of globi. Wade-Fite stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5444015,#db9eca,W0044396,https://iiif.wellcomecollection.org/image/W0044396/info.json,"https://iiif.wellcomecollection.org/image/W0044396/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0044396/full/full/0/default.jpg,https://wellcomecollection.org/works/jv2x53wu,https://wellcomecollection.org/works/jv2x53wu/images?id=x7ttf5fw,Lepromatous_leprosy_local_acute_exacerbation_reaction_Wellcome_W0044396.jpg
x7zvj4fx,nba45gvx,W0046001,Schistosomiasis: histopathology of the liver,"Schistosomiasis due to <I>Schistosoma mansoni</I>: histopathology of the liver

This is a medium power view of an active <I>Schistosoma mansoni </I> infection of the liver. There are two granulomas with concentric rings of fibrosis, and the portal tracts are increased in size due to progressive fibrosis. van Gieson stain. 

This stain colours fibrous connective tissue red.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5267175,#a5ac85,W0046001,https://iiif.wellcomecollection.org/image/W0046001/info.json,"https://iiif.wellcomecollection.org/image/W0046001/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0046001/full/full/0/default.jpg,https://wellcomecollection.org/works/nba45gvx,https://wellcomecollection.org/works/nba45gvx/images?id=x7zvj4fx,Schistosomiasis_histopathology_of_the_liver_Wellcome_W0046001.jpg
x8qp7g65,j62mh6fp,W0043319,Leprosy: skin,"Indeterminate (Idt) leprosy: skin

This is a medium power view of a skin biopsy section from a case of Idt leprosy. It shows lymphocytes surrounding sweat glands (purple coloured tubules). H&E stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5384616,#8cadce,W0043319,https://iiif.wellcomecollection.org/image/W0043319/info.json,"https://iiif.wellcomecollection.org/image/W0043319/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043319/full/full/0/default.jpg,https://wellcomecollection.org/works/j62mh6fp,https://wellcomecollection.org/works/j62mh6fp/images?id=x8qp7g65,Leprosy_skin_Wellcome_W0043319.jpg
xj3cdrbr,bkaueu2t,W0043366,Leprosy: skin,"Borderline tuberculoid (BT) leprosy: skin

This is a low power view of a skin section from a patient with BT. In this section there is a superficial (subepidermal), perivascular, granulomatous infiltrate. H&E stain.

See images W0043367 for a high power view of this section and W0043368 for an immunostain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5267175,#cba8b9,W0043366,https://iiif.wellcomecollection.org/image/W0043366/info.json,"https://iiif.wellcomecollection.org/image/W0043366/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043366/full/full/0/default.jpg,https://wellcomecollection.org/works/bkaueu2t,https://wellcomecollection.org/works/bkaueu2t/images?id=xj3cdrbr,Leprosy_skin_Wellcome_W0043366.jpg
xkwetx2w,jnq99v7c,W0043388,Lepromatous leprosy: histoid leprosy,"Lepromatous leprosy (LL): histoid leprosy

This is a high power view of a histoid leprosy lesion. The acid-fast bacilli (AFB) are packed within macrophages, like 'sheaves of wheat'. The AFB are solid-staining, which indicates viability. Wade-Fite stain.

Histoid lesions characteristically have very high densities of solid-staining AFB.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5444015,#aba3ba,W0043388,https://iiif.wellcomecollection.org/image/W0043388/info.json,"https://iiif.wellcomecollection.org/image/W0043388/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043388/full/full/0/default.jpg,https://wellcomecollection.org/works/jnq99v7c,https://wellcomecollection.org/works/jnq99v7c/images?id=xkwetx2w,Lepromatous_leprosy_histoid_leprosy_Wellcome_W0043388.jpg
xpenckq2,z2jfde97,W0045952,Amoebiasis: colon,"Amoebiasis: histopathology of the colon

This is a low power view of an erosion of colonic mucosa. There is a small superficial defect in the epithelium accompanied by some inflammatory slough and one or two amoebae. This is the earliest lesion, preceding full ulceration. H&E stain.

Note the lack of acute inflammation in the crypts.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5209125,#a77faf,W0045952,https://iiif.wellcomecollection.org/image/W0045952/info.json,"https://iiif.wellcomecollection.org/image/W0045952/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0045952/full/full/0/default.jpg,https://wellcomecollection.org/works/z2jfde97,https://wellcomecollection.org/works/z2jfde97/images?id=xpenckq2,Amoebiasis_colon_Wellcome_W0045952.jpg
y755yy8h,pac962wu,W0043370,Leprosy: type 1 (reversal) leprosy reaction,"Tuberculoid (TT) leprosy: type 1 (reversal) leprosy reaction

This is a medium power view of a skin section from a patient with TT in reaction. There is upper dermal oedema, which is a feature of type 1 reaction. H&E stain. 

See images W0043369 and W0043371 for low and high power views of this section.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,0.6525,#deb7c4,W0043370,https://iiif.wellcomecollection.org/image/W0043370/info.json,"https://iiif.wellcomecollection.org/image/W0043370/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043370/full/full/0/default.jpg,https://wellcomecollection.org/works/pac962wu,https://wellcomecollection.org/works/pac962wu/images?id=y755yy8h,Leprosy_type_1_reversal_leprosy_reaction_Wellcome_W0043370.jpg
yjqxtkq7,njunugy5,W0044758,Tuberculous lymphadenitis,"In this medium power view of lymph node, there are several granulomas with early central necrosis. H&E stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5384616,#c09ac0,W0044758,https://iiif.wellcomecollection.org/image/W0044758/info.json,"https://iiif.wellcomecollection.org/image/W0044758/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0044758/full/full/0/default.jpg,https://wellcomecollection.org/works/njunugy5,https://wellcomecollection.org/works/njunugy5/images?id=yjqxtkq7,Tuberculous_lymphadenitis_Wellcome_W0044758.jpg
yq7byhj5,h7fcfeza,W0044356,Visceral leishmaniasis): liver,"Visceral leishmaniasis (VL): liver 

This image shows a high power view of a section of liver. <I>Leishmania</I> sp. amastigotes are clearly seen within Kupffer cells in the sinusoids. H&E stain.

The parasitized Kupffer cells may form small granulomas and block the blood vessels. This may cause tissue necrosis, although damage to the liver cells (hepatocytes) is rare.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.532567,#d298c3,W0044356,https://iiif.wellcomecollection.org/image/W0044356/info.json,"https://iiif.wellcomecollection.org/image/W0044356/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0044356/full/full/0/default.jpg,https://wellcomecollection.org/works/h7fcfeza,https://wellcomecollection.org/works/h7fcfeza/images?id=yq7byhj5,Visceral_leishmaniasis_liver_Wellcome_W0044356.jpg
yu9x83ba,eqekrdku,W0044759,Tuberculous lymphadenitis,"This high power view of a lymph node section shows four pink-staining, acid-fast bacilli (AFB). Three of the bacilli are contained within the central Langhans' giant cell, and one is seen in the adjacent macrophage. This is the usual visible density of AFB in a solid lesion in people who are not immunocompromised. Ziehl-Neelsen (ZN) stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5444015,#b8ccd7,W0044759,https://iiif.wellcomecollection.org/image/W0044759/info.json,"https://iiif.wellcomecollection.org/image/W0044759/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0044759/full/full/0/default.jpg,https://wellcomecollection.org/works/eqekrdku,https://wellcomecollection.org/works/eqekrdku/images?id=yu9x83ba,Tuberculous_lymphadenitis_Wellcome_W0044759.jpg
ywjyr5wa,f9xed8vy,W0044359,Visceral leishmaniasis: spleen,"Visceral leishmaniasis (VL): spleen 

This is a medium power view of a section of spleen. The image shows many plasma cells and parasitized macrophages between the sinusoids. There is also a large number of eosinophils; this is not a typical feature of VL. H&E stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5267175,#a67dd8,W0044359,https://iiif.wellcomecollection.org/image/W0044359/info.json,"https://iiif.wellcomecollection.org/image/W0044359/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0044359/full/full/0/default.jpg,https://wellcomecollection.org/works/f9xed8vy,https://wellcomecollection.org/works/f9xed8vy/images?id=ywjyr5wa,Visceral_leishmaniasis_spleen_Wellcome_W0044359.jpg
yxjwkmx4,hza75ps4,W0043363,Leprosy: type 1 (reversal) leprosy reaction,"Tuberculoid (TT) leprosy: type 1 (reversal) leprosy reaction

This is a medium power view of a skin section from a patient with TT. It shows granulomatous infiltrate eroding into the epidermis. H&E stain.

This is a feature of type 1 reaction.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5444015,#c581c2,W0043363,https://iiif.wellcomecollection.org/image/W0043363/info.json,"https://iiif.wellcomecollection.org/image/W0043363/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043363/full/full/0/default.jpg,https://wellcomecollection.org/works/hza75ps4,https://wellcomecollection.org/works/hza75ps4/images?id=yxjwkmx4,Leprosy_type_1_reversal_leprosy_reaction_Wellcome_W0043363.jpg
zb4tx3v5,ua6zx8fr,W0043367,Leprosy: skin,"Borderline tuberculoid (BT) leprosy: skin

This is a high power view of a skin section from a case of BT. This slide shows superficial granulomas, composed of mature epithelioid cells. H&E stain.

See image W0043366 for a low power view of this section and W0043368 for an immunostained section.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.532567,#d9adbb,W0043367,https://iiif.wellcomecollection.org/image/W0043367/info.json,"https://iiif.wellcomecollection.org/image/W0043367/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043367/full/full/0/default.jpg,https://wellcomecollection.org/works/ua6zx8fr,https://wellcomecollection.org/works/ua6zx8fr/images?id=zb4tx3v5,Leprosy_skin_Wellcome_W0043367.jpg
zgdu32px,wyas4zg6,W0043380,Leprosy: borderline tuberculoid leprosy: dermal nerve,"Borderline tuberculoid (BT) leprosy: dermal nerve

This is a low power view of a deep dermal nerve bundle from a patient with BT. Note the extensive central fibrosis. H&E stain.

See images W0043381 and W0043382 for additional sections from this patient.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.532567,#caabb8,W0043380,https://iiif.wellcomecollection.org/image/W0043380/info.json,"https://iiif.wellcomecollection.org/image/W0043380/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043380/full/full/0/default.jpg,https://wellcomecollection.org/works/wyas4zg6,https://wellcomecollection.org/works/wyas4zg6/images?id=zgdu32px,Leprosy_borderline_tuberculoid_leprosy_dermal_nerve_Wellcome_W0043380.jpg
zr4u874c,g4abe372,W0044337,Amoebiasis: amoebic abscess in liver,"Histopathology of the liver: amoebic abscess

This is a medium power view of liver from a patient with early abscess formation. The upper left of the picture shows an area of necrosis with several amoebic trophozoites (large, pale cells with a single nucleus). The lower and right parts of the picture show a dense inflammatory infiltrate (small, dark cells) and residual hepatocytes (orange-pink).

See images W0044336 and W0044338 for low and high power views of the same case.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5209125,#b79fd8,W0044337,https://iiif.wellcomecollection.org/image/W0044337/info.json,"https://iiif.wellcomecollection.org/image/W0044337/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0044337/full/full/0/default.jpg,https://wellcomecollection.org/works/g4abe372,https://wellcomecollection.org/works/g4abe372/images?id=zr4u874c,Amoebiasis_amoebic_abscess_in_liver_Wellcome_W0044337.jpg
zrdz8jx7,gugrc34p,W0046003,Schistosomiasis: histopathology of the lung,"Schistosomiasis due to Schistosoma mansoni: histopathology of the lung

This is a medium power view of a <I>Schistosoma mansoni</I> egg trapped in an arteriole. The surrounding lung tissue is inflamed. H&E.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.532567,#ac73a1,W0046003,https://iiif.wellcomecollection.org/image/W0046003/info.json,"https://iiif.wellcomecollection.org/image/W0046003/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0046003/full/full/0/default.jpg,https://wellcomecollection.org/works/gugrc34p,https://wellcomecollection.org/works/gugrc34p/images?id=zrdz8jx7,Schistosomiasis_histopathology_of_the_lung_Wellcome_W0046003.jpg
zzgdgjxj,zabjnjvn,W0043386,Lepromatous leprosy: histoid leprosy,"Lepromatous leprosy (LL): histoid leprosy

This is a high power view of a histoid leprosy lesion in LL. It shows the typical, spindle-shaped (elongated) macrophages, which resemble fibroblasts. H&E stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.532567,#b382b1,W0043386,https://iiif.wellcomecollection.org/image/W0043386/info.json,"https://iiif.wellcomecollection.org/image/W0043386/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043386/full/full/0/default.jpg,https://wellcomecollection.org/works/zabjnjvn,https://wellcomecollection.org/works/zabjnjvn/images?id=zzgdgjxj,Lepromatous_leprosy_histoid_leprosy_Wellcome_W0043386.jpg
